fecha,roa,liquidez,apalancamiento,flujo_remesas,tasa_pasiva,d2008,d2018,dcovid
2021-01-01,0.0012363997033227412,0.3012487726890251,4.6973406699900995,156.1,3.53,0,0,1
2021-02-01,0.002469237400241173,0.3131544265130143,4.70501684189542,153.6,3.59,0,0,1
2021-03-01,0.0041119102499523824,0.314614732013443,4.701172394348727,190.7,3.44,0,0,1
2021-04-01,0.005207004359436612,0.33086870007826163,4.680815855043282,170.8,3.55,0,0,1
2021-05-01,0.00639450146014792,0.34116147413525183,4.672505238066856,187.1,4.19,0,0,1
2021-06-01,0.007421284950890716,0.3415857005672285,4.680072137687903,171.9,3.19,0,0,1
2021-07-01,0.008845606560353228,0.3518437952523211,4.6992596293096565,176.6,3.41,0,0,1
2021-08-01,0.010182413945079991,0.3500517772359085,4.683837493925565,174.8,3.49,0,0,1
2021-09-01,0.011398571342307873,0.35559756417685,4.624316556902213,175.7,3.36,0,0,1
2021-10-01,0.012491485710127623,0.3514618829367928,4.68439080120272,189.3,3.43,0,0,1
2021-11-01,0.013611265217590787,0.35128070348490215,4.721871750079996,186.6,3.87,0,0,1
2021-12-01,0.01564193076524778,0.3540721768584681,4.679858748243611,213.7,3.36,0,0,1
2022-01-01,0.0017019071710632084,0.3589719030376261,4.678144818542767,194.7,3.47,0,0,0
2022-02-01,0.0031398565283833357,0.3448663063284848,4.838860542665291,202.2,3.19,0,0,0
2022-03-01,0.00467540595706784,0.34284506452519314,4.823601867680015,235.7,3.73,0,0,0
2022-04-01,0.006009293531271044,0.3301851586314383,4.803109660958383,233.9,3.11,0,0,0
2022-05-01,0.0076570832946857475,0.3178073983537098,4.750861545065381,266,3.72,0,0,0
2022-06-01,0.00912453835916201,0.3215368069827656,4.79573719736503,263.7,3.35,0,0,0
2022-07-01,0.010720022649906584,0.3218429278703176,4.741892244396486,274.4,2.95,0,0,0
2022-08-01,0.011553207234244887,0.3138790416675187,4.819972059748675,299.7,3.23,0,0,0
2022-09-01,0.012986112871087904,0.31946393623375646,4.787649389444966,288.1,3.74,0,0,0
2022-10-01,0.014540282143014973,0.30267486442198044,4.771319596546691,319.9,3.55,0,0,0
2022-11-01,0.015949161895409653,0.30306325085441016,4.785841845751702,309.5,3.29,0,0,0
2022-12-01,0.017407350808700452,0.3050183074180436,4.781220122970194,337.1,3.43,0,0,0
2023-01-01,0.0018679237762560129,0.3039328881007656,4.775524593121052,317,3.32,0,0,0
2023-02-01,0.003734701051947755,0.2977993812315845,4.836033814587939,330.6,3.7,0,0,0
2023-03-01,0.005959193173650573,0.2824945176751348,4.76493213961499,372.7,3.85,0,0,0
2023-04-01,0.0077523611901110425,0.28287271662482005,4.7526102729643,374.3,3.83,0,0,0
2023-05-01,0.009727505667191069,0.28909094725757933,4.755084527615459,426.2,3.91,0,0,0
2023-06-01,0.011260570317856987,0.2899799906335735,4.756153665411478,394.2,3.78,0,0,0
2023-07-01,0.013173264045119759,0.29338175010479833,4.785727257668296,408.9,3.52,0,0,0
2023-08-01,0.01505093771195111,0.29524743561597977,4.851645727966166,409.8,3.7,0,0,0
2023-09-01,0.016568392327631024,0.2846341091855326,4.795266374602017,399.8,4.27,0,0,0
2023-10-01,0.01807212338912449,0.29260775955435414,4.774699996414912,410.9,4.23,0,0,0
2023-11-01,0.01910724595963152,0.29942898149235975,4.862371491003418,395.4,4.9,0,0,0
2023-12-01,0.020289428574403322,0.3068464275727623,4.787535407793982,420.3,4.8,0,0,0
2024-01-01,0.00198255296799627,0.30105512455730393,4.7261681045345085,366.8,4.51,0,0,0
2024-02-01,0.0035368598069606167,0.29370677129974576,4.769456993302698,374.5,4.58,0,0,0
2024-03-01,0.005417706188216377,0.2797174660639418,4.722645095520839,399.6,4.54,0,0,0
2024-04-01,0.007343015421107621,0.28466583672283546,4.732811269153742,449.4,4.44,0,0,0
2024-05-01,0.00936312030196492,0.28404840468793835,4.714408617176515,462.4,4.88,0,0,0
2024-06-01,0.011283503527044589,0.2714979767672022,4.888185877985641,425.1,4.67,0,0,0
2024-07-01,0.013358682533456158,0.2896884797442475,4.863591364915063,448.5,4.85,0,0,0
2024-08-01,0.015111313097063947,0.2878541909245305,4.851759487227501,467.9,4.59,0,0,0
2024-09-01,0.016903002806531914,0.28074768721187743,4.771047680271493,434.1,4.59,0,0,0
2024-10-01,0.018951076018154236,0.28682862604759746,4.74581632459731,455.8,4.52,0,0,0
2024-11-01,0.02031081950586739,0.2773572645876326,4.790362437669543,474.6,4.78,0,0,0
2024-12-01,0.02299078178296888,0.2799064930315458,4.657816761450368,484.4,4.55,0,0,0
2025-01-01,0.0023102445090931924,0.27647003371000434,4.662674287520982,448.2,4.74,0,0,0
2025-02-01,0.004164010265292255,0.28460342406104705,4.689802048828941,460.9,4.35,0,0,0
2025-03-01,0.00582045993087687,0.29025091515379103,4.655962807106804,532.2,5.17,0,0,0
2025-04-01,0.007546734224051036,0.3060244311456648,4.71285766461687,501.8,5.55,0,0,0
