Uid,Sid,Key,Time,Value,UpdateTime
6173302506,985021106,light_sensitivity_value,1775848140,"{""light_sensitivity_value"":0,""time"":1775848140}",1775859671
6173302506,985021106,body_momentum,1775848140,"{""body_momentum"":0,""time"":1775848140}",1775859684
6173302506,985021106,light_sensitivity_value,1775848080,"{""light_sensitivity_value"":0,""time"":1775848080}",1775859671
6173302506,985021106,body_momentum,1775848080,"{""body_momentum"":0,""time"":1775848080}",1775859684
6173302506,985021106,light_sensitivity_value,1775848020,"{""light_sensitivity_value"":0,""time"":1775848020}",1775859671
6173302506,985021106,body_momentum,1775848020,"{""body_momentum"":0,""time"":1775848020}",1775859684
6173302506,985021106,light_sensitivity_value,1775847960,"{""light_sensitivity_value"":0,""time"":1775847960}",1775859671
6173302506,985021106,body_momentum,1775847960,"{""body_momentum"":0,""time"":1775847960}",1775859684
6173302506,985021106,light_sensitivity_value,1775847900,"{""light_sensitivity_value"":0,""time"":1775847900}",1775859671
6173302506,985021106,body_momentum,1775847900,"{""body_momentum"":0,""time"":1775847900}",1775859684
6173302506,985021106,light_sensitivity_value,1775847840,"{""light_sensitivity_value"":0,""time"":1775847840}",1775859671
6173302506,985021106,body_momentum,1775847840,"{""body_momentum"":0,""time"":1775847840}",1775859684
6173302506,985021106,light_sensitivity_value,1775847780,"{""light_sensitivity_value"":0,""time"":1775847780}",1775859671
6173302506,985021106,body_momentum,1775847780,"{""body_momentum"":0,""time"":1775847780}",1775859684
6173302506,985021106,light_sensitivity_value,1775847720,"{""light_sensitivity_value"":0,""time"":1775847720}",1775859671
6173302506,985021106,body_momentum,1775847720,"{""body_momentum"":0,""time"":1775847720}",1775859684
6173302506,985021106,light_sensitivity_value,1775847660,"{""light_sensitivity_value"":0,""time"":1775847660}",1775859671
6173302506,985021106,body_momentum,1775847660,"{""body_momentum"":0,""time"":1775847660}",1775859684
6173302506,985021106,valid_stand,1775847600,"{""end_time"":1775851200,""start_time"":1775847600}",1775864420
6173302506,985021106,light_sensitivity_value,1775847600,"{""light_sensitivity_value"":0,""time"":1775847600}",1775859671
6173302506,985021106,body_momentum,1775847600,"{""body_momentum"":0,""time"":1775847600}",1775859684
6173302506,985021106,light_sensitivity_value,1775847540,"{""light_sensitivity_value"":0,""time"":1775847540}",1775859671
6173302506,985021106,body_momentum,1775847540,"{""body_momentum"":0,""time"":1775847540}",1775859684
6173302506,985021106,light_sensitivity_value,1775847480,"{""light_sensitivity_value"":0,""time"":1775847480}",1775859671
6173302506,985021106,body_momentum,1775847480,"{""body_momentum"":0,""time"":1775847480}",1775859684
6173302506,985021106,light_sensitivity_value,1775847420,"{""light_sensitivity_value"":0,""time"":1775847420}",1775859670
6173302506,985021106,body_momentum,1775847420,"{""body_momentum"":0,""time"":1775847420}",1775859684
6173302506,985021106,light_sensitivity_value,1775847360,"{""light_sensitivity_value"":0,""time"":1775847360}",1775859670
6173302506,985021106,body_momentum,1775847360,"{""body_momentum"":0,""time"":1775847360}",1775859684
6173302506,985021106,light_sensitivity_value,1775847300,"{""light_sensitivity_value"":0,""time"":1775847300}",1775859670
6173302506,985021106,body_momentum,1775847300,"{""body_momentum"":0,""time"":1775847300}",1775859684
6173302506,985021106,light_sensitivity_value,1775847240,"{""light_sensitivity_value"":0,""time"":1775847240}",1775859670
6173302506,985021106,body_momentum,1775847240,"{""body_momentum"":0,""time"":1775847240}",1775859684
6173302506,985021106,light_sensitivity_value,1775847180,"{""light_sensitivity_value"":0,""time"":1775847180}",1775859670
6173302506,985021106,body_momentum,1775847180,"{""body_momentum"":0,""time"":1775847180}",1775859684
6173302506,985021106,light_sensitivity_value,1775847120,"{""light_sensitivity_value"":0,""time"":1775847120}",1775859670
6173302506,985021106,body_momentum,1775847120,"{""body_momentum"":0,""time"":1775847120}",1775859684
6173302506,985021106,light_sensitivity_value,1775847060,"{""light_sensitivity_value"":0,""time"":1775847060}",1775859670
6173302506,985021106,body_momentum,1775847060,"{""body_momentum"":0,""time"":1775847060}",1775859684
6173302506,985021106,light_sensitivity_value,1775847000,"{""light_sensitivity_value"":0,""time"":1775847000}",1775859670
6173302506,985021106,body_momentum,1775847000,"{""body_momentum"":0,""time"":1775847000}",1775859684
6173302506,985021106,light_sensitivity_value,1775846940,"{""light_sensitivity_value"":0,""time"":1775846940}",1775859670
6173302506,985021106,body_momentum,1775846940,"{""body_momentum"":0,""time"":1775846940}",1775859684
6173302506,985021106,light_sensitivity_value,1775846880,"{""light_sensitivity_value"":0,""time"":1775846880}",1775859670
6173302506,985021106,body_momentum,1775846880,"{""body_momentum"":0,""time"":1775846880}",1775859684
6173302506,985021106,light_sensitivity_value,1775846820,"{""light_sensitivity_value"":0,""time"":1775846820}",1775859670
6173302506,985021106,body_momentum,1775846820,"{""body_momentum"":0,""time"":1775846820}",1775859684
6173302506,985021106,light_sensitivity_value,1775846760,"{""light_sensitivity_value"":0,""time"":1775846760}",1775859670
6173302506,985021106,body_momentum,1775846760,"{""body_momentum"":0,""time"":1775846760}",1775859684
6173302506,985021106,light_sensitivity_value,1775846700,"{""light_sensitivity_value"":0,""time"":1775846700}",1775859670
6173302506,985021106,body_momentum,1775846700,"{""body_momentum"":0,""time"":1775846700}",1775859684
6173302506,985021106,light_sensitivity_value,1775846640,"{""light_sensitivity_value"":0,""time"":1775846640}",1775859670
6173302506,985021106,body_momentum,1775846640,"{""body_momentum"":0,""time"":1775846640}",1775859684
6173302506,985021106,light_sensitivity_value,1775846580,"{""light_sensitivity_value"":0,""time"":1775846580}",1775859670
6173302506,985021106,body_momentum,1775846580,"{""body_momentum"":0,""time"":1775846580}",1775859684
6173302506,985021106,light_sensitivity_value,1775846520,"{""light_sensitivity_value"":0,""time"":1775846520}",1775859670
6173302506,985021106,body_momentum,1775846520,"{""body_momentum"":0,""time"":1775846520}",1775859683
6173302506,985021106,light_sensitivity_value,1775846460,"{""light_sensitivity_value"":0,""time"":1775846460}",1775859670
6173302506,985021106,body_momentum,1775846460,"{""body_momentum"":0,""time"":1775846460}",1775859683
6173302506,985021106,light_sensitivity_value,1775846400,"{""light_sensitivity_value"":0,""time"":1775846400}",1775859670
6173302506,985021106,body_momentum,1775846400,"{""body_momentum"":0,""time"":1775846400}",1775859683
6173302506,985021106,light_sensitivity_value,1775846340,"{""light_sensitivity_value"":0,""time"":1775846340}",1775859670
6173302506,985021106,body_momentum,1775846340,"{""body_momentum"":0,""time"":1775846340}",1775859683
6173302506,985021106,light_sensitivity_value,1775846280,"{""light_sensitivity_value"":0,""time"":1775846280}",1775859670
6173302506,985021106,body_momentum,1775846280,"{""body_momentum"":0,""time"":1775846280}",1775859683
6173302506,985021106,light_sensitivity_value,1775846220,"{""light_sensitivity_value"":0,""time"":1775846220}",1775859670
6173302506,985021106,body_momentum,1775846220,"{""body_momentum"":0,""time"":1775846220}",1775859683
6173302506,985021106,light_sensitivity_value,1775846160,"{""light_sensitivity_value"":0,""time"":1775846160}",1775859670
6173302506,985021106,body_momentum,1775846160,"{""body_momentum"":0,""time"":1775846160}",1775859683
6173302506,985021106,light_sensitivity_value,1775846100,"{""light_sensitivity_value"":0,""time"":1775846100}",1775859670
6173302506,985021106,body_momentum,1775846100,"{""body_momentum"":0,""time"":1775846100}",1775859683
6173302506,985021106,light_sensitivity_value,1775846040,"{""light_sensitivity_value"":0,""time"":1775846040}",1775859670
6173302506,985021106,body_momentum,1775846040,"{""body_momentum"":0,""time"":1775846040}",1775859683
6173302506,985021106,light_sensitivity_value,1775845980,"{""light_sensitivity_value"":0,""time"":1775845980}",1775859670
6173302506,985021106,body_momentum,1775845980,"{""body_momentum"":0,""time"":1775845980}",1775859683
6173302506,985021106,light_sensitivity_value,1775845920,"{""light_sensitivity_value"":0,""time"":1775845920}",1775859670
6173302506,985021106,body_momentum,1775845920,"{""body_momentum"":0,""time"":1775845920}",1775859683
6173302506,985021106,light_sensitivity_value,1775845860,"{""light_sensitivity_value"":0,""time"":1775845860}",1775859670
6173302506,985021106,body_momentum,1775845860,"{""body_momentum"":0,""time"":1775845860}",1775859683
6173302506,985021106,light_sensitivity_value,1775845800,"{""light_sensitivity_value"":0,""time"":1775845800}",1775859670
6173302506,985021106,body_momentum,1775845800,"{""body_momentum"":0,""time"":1775845800}",1775859683
6173302506,985021106,light_sensitivity_value,1775845740,"{""light_sensitivity_value"":0,""time"":1775845740}",1775859670
6173302506,985021106,body_momentum,1775845740,"{""body_momentum"":0,""time"":1775845740}",1775859683
6173302506,985021106,light_sensitivity_value,1775845680,"{""light_sensitivity_value"":0,""time"":1775845680}",1775859670
6173302506,985021106,body_momentum,1775845680,"{""body_momentum"":0,""time"":1775845680}",1775859683
6173302506,985021106,light_sensitivity_value,1775845620,"{""light_sensitivity_value"":0,""time"":1775845620}",1775859670
6173302506,985021106,body_momentum,1775845620,"{""body_momentum"":0,""time"":1775845620}",1775859683
6173302506,985021106,light_sensitivity_value,1775845560,"{""light_sensitivity_value"":0,""time"":1775845560}",1775859670
6173302506,985021106,body_momentum,1775845560,"{""body_momentum"":0,""time"":1775845560}",1775859683
6173302506,985021106,light_sensitivity_value,1775845500,"{""light_sensitivity_value"":0,""time"":1775845500}",1775859670
6173302506,985021106,body_momentum,1775845500,"{""body_momentum"":0,""time"":1775845500}",1775859683
6173302506,985021106,light_sensitivity_value,1775845440,"{""light_sensitivity_value"":0,""time"":1775845440}",1775859670
6173302506,985021106,body_momentum,1775845440,"{""body_momentum"":0,""time"":1775845440}",1775859683
6173302506,985021106,light_sensitivity_value,1775845380,"{""light_sensitivity_value"":0,""time"":1775845380}",1775859670
6173302506,985021106,body_momentum,1775845380,"{""body_momentum"":0,""time"":1775845380}",1775859683
6173302506,985021106,light_sensitivity_value,1775845320,"{""light_sensitivity_value"":0,""time"":1775845320}",1775859670
6173302506,985021106,body_momentum,1775845320,"{""body_momentum"":0,""time"":1775845320}",1775859683
6173302506,985021106,light_sensitivity_value,1775845260,"{""light_sensitivity_value"":0,""time"":1775845260}",1775859670
6173302506,985021106,body_momentum,1775845260,"{""body_momentum"":0,""time"":1775845260}",1775859683
6173302506,985021106,light_sensitivity_value,1775845200,"{""light_sensitivity_value"":0,""time"":1775845200}",1775859670
6173302506,985021106,body_momentum,1775845200,"{""body_momentum"":0,""time"":1775845200}",1775859683
6173302506,985021106,light_sensitivity_value,1775845140,"{""light_sensitivity_value"":0,""time"":1775845140}",1775859670
6173302506,985021106,body_momentum,1775845140,"{""body_momentum"":0,""time"":1775845140}",1775859683
6173302506,985021106,light_sensitivity_value,1775845080,"{""light_sensitivity_value"":0,""time"":1775845080}",1775859670
6173302506,985021106,body_momentum,1775845080,"{""body_momentum"":0,""time"":1775845080}",1775859683
6173302506,985021106,light_sensitivity_value,1775845020,"{""light_sensitivity_value"":0,""time"":1775845020}",1775859670
6173302506,985021106,body_momentum,1775845020,"{""body_momentum"":0,""time"":1775845020}",1775859683
6173302506,985021106,light_sensitivity_value,1775844960,"{""light_sensitivity_value"":0,""time"":1775844960}",1775859670
6173302506,985021106,body_momentum,1775844960,"{""body_momentum"":0,""time"":1775844960}",1775859683
6173302506,985021106,light_sensitivity_value,1775844900,"{""light_sensitivity_value"":0,""time"":1775844900}",1775859670
6173302506,985021106,body_momentum,1775844900,"{""body_momentum"":0,""time"":1775844900}",1775859683
6173302506,985021106,light_sensitivity_value,1775844840,"{""light_sensitivity_value"":0,""time"":1775844840}",1775859670
6173302506,985021106,body_momentum,1775844840,"{""body_momentum"":0,""time"":1775844840}",1775859683
6173302506,985021106,light_sensitivity_value,1775844780,"{""light_sensitivity_value"":0,""time"":1775844780}",1775859670
6173302506,985021106,body_momentum,1775844780,"{""body_momentum"":0,""time"":1775844780}",1775859683
6173302506,985021106,light_sensitivity_value,1775844720,"{""light_sensitivity_value"":0,""time"":1775844720}",1775859670
6173302506,985021106,body_momentum,1775844720,"{""body_momentum"":0,""time"":1775844720}",1775859683
6173302506,985021106,light_sensitivity_value,1775844660,"{""light_sensitivity_value"":0,""time"":1775844660}",1775859670
6173302506,985021106,body_momentum,1775844660,"{""body_momentum"":0,""time"":1775844660}",1775859683
6173302506,985021106,light_sensitivity_value,1775844600,"{""light_sensitivity_value"":0,""time"":1775844600}",1775859670
6173302506,985021106,body_momentum,1775844600,"{""body_momentum"":0,""time"":1775844600}",1775859683
6173302506,985021106,light_sensitivity_value,1775844540,"{""light_sensitivity_value"":0,""time"":1775844540}",1775859670
6173302506,985021106,body_momentum,1775844540,"{""body_momentum"":0,""time"":1775844540}",1775859683
6173302506,985021106,light_sensitivity_value,1775844480,"{""light_sensitivity_value"":0,""time"":1775844480}",1775859670
6173302506,985021106,body_momentum,1775844480,"{""body_momentum"":0,""time"":1775844480}",1775859683
6173302506,985021106,light_sensitivity_value,1775844420,"{""light_sensitivity_value"":0,""time"":1775844420}",1775859670
6173302506,985021106,body_momentum,1775844420,"{""body_momentum"":0,""time"":1775844420}",1775859683
6173302506,985021106,light_sensitivity_value,1775844360,"{""light_sensitivity_value"":0,""time"":1775844360}",1775859670
6173302506,985021106,body_momentum,1775844360,"{""body_momentum"":0,""time"":1775844360}",1775859683
6173302506,985021106,light_sensitivity_value,1775844300,"{""light_sensitivity_value"":0,""time"":1775844300}",1775859670
6173302506,985021106,body_momentum,1775844300,"{""body_momentum"":0,""time"":1775844300}",1775859683
6173302506,985021106,light_sensitivity_value,1775844240,"{""light_sensitivity_value"":0,""time"":1775844240}",1775859670
6173302506,985021106,body_momentum,1775844240,"{""body_momentum"":0,""time"":1775844240}",1775859683
6173302506,985021106,calories,1775851140,"{""time"":1775851140,""calories"":1}",1775859535
6173302506,hlth.gen_150127125725276,steps,1775851080,"{""time"":1775851080,""steps"":12,""distance"":7,""calories"":0.48}",1775859497
6173302506,985021106,calories,1775851080,"{""time"":1775851080,""calories"":2}",1775859535
6173302506,985021106,steps,1775851080,"{""time"":1775851080,""steps"":20,""distance"":12,""calories"":2}",1775859497
6173302506,hlth.gen_150127125725276,calories,1775851080,"{""time"":1775851080,""calories"":0.48}",1775859532
6173302506,hlth.gen_150127125725276,steps,1775851020,"{""time"":1775851020,""steps"":32,""distance"":19,""calories"":1.28}",1775859497
6173302506,hlth.gen_150127125725276,calories,1775851020,"{""time"":1775851020,""calories"":1.28}",1775859532
6173302506,985021106,calories,1775851020,"{""time"":1775851020,""calories"":1}",1775859535
6173302506,985021106,steps,1775851020,"{""time"":1775851020,""steps"":17,""distance"":11,""calories"":1}",1775859497
6173302506,985021106,calories,1775850900,"{""time"":1775850900,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775850720,"{""time"":1775850720,""bpm"":99,""type"":0}",1775859336
6173302506,985021106,calories,1775850600,"{""time"":1775850600,""calories"":1}",1775859535
6173302506,985021106,calories,1775850360,"{""time"":1775850360,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775850120,"{""time"":1775850120,""bpm"":102,""type"":0}",1775859336
6173302506,985021106,calories,1775850000,"{""time"":1775850000,""calories"":1}",1775859535
6173302506,985021106,calories,1775849880,"{""time"":1775849880,""calories"":2}",1775859535
6173302506,985021106,calories,1775849760,"{""time"":1775849760,""calories"":1}",1775859535
6173302506,985021106,steps,1775849700,"{""time"":1775849700,""steps"":2,""distance"":1,""calories"":1}",1775859497
6173302506,985021106,calories,1775849700,"{""time"":1775849700,""calories"":1}",1775859535
6173302506,985021106,steps,1775849640,"{""time"":1775849640,""steps"":82,""distance"":52,""calories"":1}",1775859497
6173302506,985021106,calories,1775849640,"{""time"":1775849640,""calories"":1}",1775859535
6173302506,985021106,calories,1775849580,"{""time"":1775849580,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775849520,"{""time"":1775849520,""bpm"":109,""type"":0}",1775859336
6173302506,985021106,calories,1775849280,"{""time"":1775849280,""calories"":1}",1775859535
6173302506,985021106,calories,1775849220,"{""time"":1775849220,""calories"":2}",1775859535
6173302506,985021106,calories,1775849040,"{""time"":1775849040,""calories"":1}",1775859535
6173302506,985021106,calories,1775848920,"{""time"":1775848920,""calories"":1}",1775859535
6173302506,985021106,calories,1775848800,"{""time"":1775848800,""calories"":1}",1775859535
6173302506,985021106,calories,1775848740,"{""time"":1775848740,""calories"":1}",1775859535
6173302506,985021106,steps,1775848740,"{""time"":1775848740,""steps"":18,""distance"":11,""calories"":1}",1775859497
6173302506,985021106,calories,1775848680,"{""time"":1775848680,""calories"":2}",1775859535
6173302506,985021106,steps,1775848680,"{""time"":1775848680,""steps"":17,""distance"":11,""calories"":2}",1775859497
6173302506,985021106,steps,1775848620,"{""time"":1775848620,""steps"":43,""distance"":27,""calories"":2}",1775859497
6173302506,985021106,calories,1775848620,"{""time"":1775848620,""calories"":2}",1775859535
6173302506,985021106,calories,1775848560,"{""time"":1775848560,""calories"":1}",1775859535
6173302506,985021106,steps,1775848500,"{""time"":1775848500,""steps"":8,""distance"":5,""calories"":2}",1775859497
6173302506,985021106,calories,1775848500,"{""time"":1775848500,""calories"":2}",1775859535
6173302506,985021106,calories,1775848380,"{""time"":1775848380,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775848320,"{""time"":1775848320,""bpm"":107,""type"":0}",1775859336
6173302506,985021106,calories,1775848260,"{""time"":1775848260,""calories"":1}",1775859535
6173302506,985021106,calories,1775848080,"{""time"":1775848080,""calories"":2}",1775859535
6173302506,985021106,calories,1775848020,"{""time"":1775848020,""calories"":1}",1775859535
6173302506,985021106,calories,1775847900,"{""time"":1775847900,""calories"":1}",1775859535
6173302506,985021106,calories,1775847840,"{""time"":1775847840,""calories"":1}",1775859535
6173302506,985021106,calories,1775847780,"{""time"":1775847780,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775847720,"{""time"":1775847720,""bpm"":107,""type"":0}",1775859336
6173302506,985021106,calories,1775847720,"{""time"":1775847720,""calories"":1}",1775859535
6173302506,985021106,steps,1775847600,"{""time"":1775847600,""steps"":18,""distance"":11,""calories"":1}",1775859497
6173302506,985021106,calories,1775847600,"{""time"":1775847600,""calories"":1}",1775859535
6173302506,985021106,calories,1775847540,"{""time"":1775847540,""calories"":1}",1775859535
6173302506,985021106,calories,1775847480,"{""time"":1775847480,""calories"":2}",1775859535
6173302506,985021106,calories,1775847420,"{""time"":1775847420,""calories"":1}",1775859535
6173302506,985021106,steps,1775847420,"{""time"":1775847420,""steps"":40,""distance"":25,""calories"":1}",1775859497
6173302506,985021106,calories,1775847360,"{""time"":1775847360,""calories"":2}",1775859535
6173302506,985021106,steps,1775847360,"{""time"":1775847360,""steps"":26,""distance"":16,""calories"":2}",1775859497
6173302506,985021106,calories,1775847300,"{""time"":1775847300,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775847120,"{""time"":1775847120,""bpm"":102,""type"":0}",1775859336
6173302506,985021106,calories,1775846700,"{""time"":1775846700,""calories"":1}",1775859535
6173302506,985021106,calories,1775846580,"{""time"":1775846580,""calories"":1}",1775859535
6173302506,985021106,calories,1775846520,"{""time"":1775846520,""calories"":2}",1775859535
6173302506,985021106,heart_rate,1775846520,"{""time"":1775846520,""bpm"":106,""type"":0}",1775859336
6173302506,985021106,steps,1775846520,"{""time"":1775846520,""steps"":58,""distance"":37,""calories"":2}",1775859497
6173302506,985021106,calories,1775846460,"{""time"":1775846460,""calories"":2}",1775859535
6173302506,985021106,steps,1775846460,"{""time"":1775846460,""steps"":50,""distance"":31,""calories"":2}",1775859497
6173302506,985021106,steps,1775846280,"{""time"":1775846280,""steps"":24,""distance"":15,""calories"":3}",1775859497
6173302506,hlth.gen_150127125725276,calories,1775846280,"{""time"":1775846280,""calories"":1.92}",1775859532
6173302506,hlth.gen_150127125725276,steps,1775846280,"{""time"":1775846280,""steps"":35,""distance"":20,""calories"":1.4}",1775859497
6173302506,985021106,calories,1775846280,"{""time"":1775846280,""calories"":3}",1775859535
6173302506,hlth.gen_150127125725276,calories,1775846220,"{""time"":1775846220,""calories"":1.4399999}",1775859532
6173302506,hlth.gen_150127125725276,steps,1775846220,"{""time"":1775846220,""steps"":36,""distance"":21,""calories"":1.4399999}",1775859497
6173302506,985021106,calories,1775846220,"{""time"":1775846220,""calories"":1}",1775859535
6173302506,985021106,calories,1775845920,"{""time"":1775845920,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775845920,"{""time"":1775845920,""bpm"":102,""type"":0}",1775859336
6173302506,hlth.gen_150127125725276,calories,1775845800,"{""time"":1775845800,""calories"":0.48}",1775859532
6173302506,hlth.gen_150127125725276,steps,1775845800,"{""time"":1775845800,""steps"":12,""distance"":7,""calories"":0.48}",1775859497
6173302506,985021106,calories,1775845740,"{""time"":1775845740,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775845320,"{""time"":1775845320,""bpm"":101,""type"":0}",1775859336
6173302506,985021106,calories,1775845140,"{""time"":1775845140,""calories"":1}",1775859535
6173302506,985021106,steps,1775845080,"{""time"":1775845080,""steps"":17,""distance"":11,""calories"":1}",1775859497
6173302506,985021106,calories,1775845080,"{""time"":1775845080,""calories"":1}",1775859535
6173302506,985021106,calories,1775844960,"{""time"":1775844960,""calories"":1}",1775859535
6173302506,985021106,calories,1775844900,"{""time"":1775844900,""calories"":1}",1775859535
6173302506,hlth.gen_150127125725276,steps,1775844840,"{""time"":1775844840,""steps"":21,""distance"":12,""calories"":0.84}",1775859497
6173302506,985021106,calories,1775844840,"{""time"":1775844840,""calories"":1}",1775859535
6173302506,hlth.gen_150127125725276,calories,1775844840,"{""time"":1775844840,""calories"":0.84}",1775859532
6173302506,985021106,calories,1775844780,"{""time"":1775844780,""calories"":1}",1775859535
6173302506,985021106,heart_rate,1775844720,"{""time"":1775844720,""bpm"":104,""type"":0}",1775859336
6173302506,985021106,calories,1775844600,"{""time"":1775844600,""calories"":1}",1775859535
6173302506,hlth.gen_150127125725276,steps,1775844600,"{""time"":1775844600,""steps"":12,""distance"":7,""calories"":0.48}",1775859497
6173302506,hlth.gen_150127125725276,calories,1775844600,"{""time"":1775844600,""calories"":0.48}",1775859532
6173302506,985021106,steps,1775844600,"{""time"":1775844600,""steps"":19,""distance"":11,""calories"":1}",1775859497
6173302506,985021106,calories,1775844540,"{""time"":1775844540,""calories"":1}",1775859535
6173302506,985021106,calories,1775844360,"{""time"":1775844360,""calories"":1}",1775859535
6173302506,985021106,calories,1775844300,"{""time"":1775844300,""calories"":2}",1775859535
6173302506,985021106,body_momentum,1775844180,"{""body_momentum"":0,""time"":1775844180}",1775859683
6173302506,985021106,light_sensitivity_value,1775844180,"{""light_sensitivity_value"":0,""time"":1775844180}",1775859670
6173302506,985021106,body_momentum,1775844120,"{""body_momentum"":0,""time"":1775844120}",1775859683
6173302506,985021106,heart_rate,1775844120,"{""time"":1775844120,""bpm"":97,""type"":0}",1775859336
6173302506,985021106,calories,1775844120,"{""time"":1775844120,""calories"":1}",1775859535
6173302506,985021106,light_sensitivity_value,1775844120,"{""light_sensitivity_value"":0,""time"":1775844120}",1775859670
6173302506,985021106,body_momentum,1775844060,"{""body_momentum"":0,""time"":1775844060}",1775859683
6173302506,hlth.gen_150127125725276,steps,1775844060,"{""time"":1775844060,""steps"":21,""distance"":12,""calories"":0.84}",1775859497
6173302506,985021106,calories,1775844060,"{""time"":1775844060,""calories"":2}",1775859535
6173302506,hlth.gen_150127125725276,calories,1775844060,"{""time"":1775844060,""calories"":0.84}",1775859532
6173302506,985021106,light_sensitivity_value,1775844060,"{""light_sensitivity_value"":0,""time"":1775844060}",1775859670
6173302506,985021106,body_momentum,1775844000,"{""body_momentum"":0,""time"":1775844000}",1775859683
6173302506,985021106,light_sensitivity_value,1775844000,"{""light_sensitivity_value"":0,""time"":1775844000}",1775859670
6173302506,985021106,valid_stand,1775844000,"{""end_time"":1775847600,""start_time"":1775844000}",1775864420
6173302506,985021106,body_momentum,1775843940,"{""body_momentum"":0,""time"":1775843940}",1775859683
6173302506,985021106,light_sensitivity_value,1775843940,"{""light_sensitivity_value"":0,""time"":1775843940}",1775859670
6173302506,985021106,body_momentum,1775843880,"{""body_momentum"":0,""time"":1775843880}",1775859683
6173302506,985021106,light_sensitivity_value,1775843880,"{""light_sensitivity_value"":0,""time"":1775843880}",1775859670
6173302506,985021106,body_momentum,1775843820,"{""body_momentum"":0,""time"":1775843820}",1775859683
6173302506,985021106,light_sensitivity_value,1775843820,"{""light_sensitivity_value"":0,""time"":1775843820}",1775859669
6173302506,985021106,light_sensitivity_value,1775843760,"{""light_sensitivity_value"":0,""time"":1775843760}",1775859669
6173302506,985021106,body_momentum,1775843760,"{""body_momentum"":0,""time"":1775843760}",1775859683
6173302506,985021106,light_sensitivity_value,1775843700,"{""light_sensitivity_value"":0,""time"":1775843700}",1775859669
6173302506,985021106,body_momentum,1775843700,"{""body_momentum"":0,""time"":1775843700}",1775859683
6173302506,985021106,light_sensitivity_value,1775843640,"{""light_sensitivity_value"":0,""time"":1775843640}",1775859669
6173302506,985021106,body_momentum,1775843640,"{""body_momentum"":0,""time"":1775843640}",1775859683
6173302506,985021106,light_sensitivity_value,1775843580,"{""light_sensitivity_value"":0,""time"":1775843580}",1775859669
6173302506,985021106,body_momentum,1775843580,"{""body_momentum"":0,""time"":1775843580}",1775859683
6173302506,985021106,light_sensitivity_value,1775843520,"{""light_sensitivity_value"":0,""time"":1775843520}",1775859669
6173302506,985021106,body_momentum,1775843520,"{""body_momentum"":0,""time"":1775843520}",1775859683
6173302506,985021106,light_sensitivity_value,1775843460,"{""light_sensitivity_value"":0,""time"":1775843460}",1775859669
6173302506,985021106,body_momentum,1775843460,"{""body_momentum"":0,""time"":1775843460}",1775859683
6173302506,985021106,light_sensitivity_value,1775843400,"{""light_sensitivity_value"":0,""time"":1775843400}",1775859669
6173302506,985021106,body_momentum,1775843400,"{""body_momentum"":0,""time"":1775843400}",1775859683
6173302506,985021106,light_sensitivity_value,1775843340,"{""light_sensitivity_value"":0,""time"":1775843340}",1775859669
6173302506,985021106,body_momentum,1775843340,"{""body_momentum"":0,""time"":1775843340}",1775859683
6173302506,985021106,light_sensitivity_value,1775843280,"{""light_sensitivity_value"":0,""time"":1775843280}",1775859669
6173302506,985021106,body_momentum,1775843280,"{""body_momentum"":0,""time"":1775843280}",1775859683
6173302506,985021106,light_sensitivity_value,1775843220,"{""light_sensitivity_value"":0,""time"":1775843220}",1775859669
6173302506,985021106,body_momentum,1775843220,"{""body_momentum"":0,""time"":1775843220}",1775859683
6173302506,985021106,light_sensitivity_value,1775843160,"{""light_sensitivity_value"":0,""time"":1775843160}",1775859669
6173302506,985021106,body_momentum,1775843160,"{""body_momentum"":0,""time"":1775843160}",1775859683
6173302506,985021106,light_sensitivity_value,1775843100,"{""light_sensitivity_value"":0,""time"":1775843100}",1775859669
6173302506,985021106,body_momentum,1775843100,"{""body_momentum"":0,""time"":1775843100}",1775859683
6173302506,985021106,light_sensitivity_value,1775843040,"{""light_sensitivity_value"":0,""time"":1775843040}",1775859669
6173302506,985021106,body_momentum,1775843040,"{""body_momentum"":0,""time"":1775843040}",1775859683
6173302506,985021106,light_sensitivity_value,1775842980,"{""light_sensitivity_value"":0,""time"":1775842980}",1775859669
6173302506,985021106,body_momentum,1775842980,"{""body_momentum"":0,""time"":1775842980}",1775859683
6173302506,985021106,light_sensitivity_value,1775842920,"{""light_sensitivity_value"":0,""time"":1775842920}",1775859669
6173302506,985021106,body_momentum,1775842920,"{""body_momentum"":0,""time"":1775842920}",1775859682
6173302506,985021106,light_sensitivity_value,1775842860,"{""light_sensitivity_value"":0,""time"":1775842860}",1775859669
6173302506,985021106,body_momentum,1775842860,"{""body_momentum"":0,""time"":1775842860}",1775859682
6173302506,985021106,light_sensitivity_value,1775842800,"{""light_sensitivity_value"":0,""time"":1775842800}",1775859669
6173302506,985021106,body_momentum,1775842800,"{""body_momentum"":0,""time"":1775842800}",1775859682
