fecha,roa,liquidez,ratio_titulos,flujo_remesas,tasa_pasiva,imae,credito_privado,d2008,d2018.x,dcovid,log_remesa,log_imae,log_credito,d2018.y,dboom_remesas_covid
2013-12-01,0.02131274597490316,0.2601765875637803,0.10824133832087604,111,3.08,1.474217857155617,79746.75307,0,0,0,4.709530201312334,0.38812758281569487,11.28661130596246,0,0
2014-01-01,0.00194007629227093,0.265360186102905,0.12159979391597596,85.6,3.63,1.3558619869977817,80523.14192,0,0,0,4.449685283147696,0.30443740483815807,11.296299899360063,0,0
2014-02-01,0.00359544634625891,0.26282107038435903,0.13527730190317244,90,3.32,1.297878080659404,81892.89408,0,0,0,4.499809670330265,0.26073068525661935,11.313167502707039,0,0
2014-03-01,0.00513050118686756,0.28995374727064926,0.12374776349998402,101.6,3.28,1.3204489253175566,82746.91243,0,0,0,4.6210435351443815,0.2779717737166481,11.32354198051903,0,0
2014-04-01,0.00688704446908408,0.2720536037078862,0.12764790978113366,91.1,3.99,1.2885722013384424,84248.84345,0,0,0,4.511957804265912,0.25353478472736474,11.341530120523945,0,0
2014-05-01,0.0084465410072032,0.2580803819774088,0.1366724232191468,98.5,3.58,1.3911174035748066,86012.76789,0,0,0,4.590056548178043,0.33010731166202517,11.362251028053189,0,0
2014-06-01,0.0098960766908658,0.271822861857386,0.13459163512039807,88.4,3.3,1.3007753852960362,86685.91079,0,0,0,4.481871969643598,0.26296053688947213,11.370046644257563,0,0
2014-07-01,0.01147671163041612,0.2702452935891537,0.13680479371356452,92.6,3.15,1.4372789378602622,87496.89169,0,0,0,4.528289141652134,0.36275169950557073,11.379358548171872,0,0
2014-08-01,0.01317745830586031,0.2719803285222238,0.13369790425971478,92.2,3.26,1.3304670165721704,88768.15661,0,0,0,4.523960130562548,0.2855300208781697,11.393783267934843,0,0
2014-09-01,0.01495205904660976,0.2639405783739661,0.1333282965828135,94.7,3.13,1.311953980357829,89674.62721,0,0,0,4.550714000192032,0.2715176139599453,11.403943145268899,0,0
2014-10-01,0.0167380240774811,0.2776104970653255,0.1246606890887726,93.5,1.68,1.3747363699454356,91113.03609,0,0,0,4.537961436294641,0.3182619817870324,11.4198561694981,0,0
2014-11-01,0.01819612848394681,0.2704879008754713,0.11326102878425268,91,1.48,1.4142367916903067,94490.00361,0,0,0,4.51085950651685,0.3465900157527965,11.456249325981773,0,0
2014-12-01,0.02016118952010207,0.27896858296808585,0.10529925532582604,116.6,2.38,1.5705863115439471,96132.28145,0,0,0,4.758749273916392,0.4514489964895785,11.473480453744015,0,0
2015-01-01,0.00184343028463897,0.2680025127847296,0.12197462134575514,88.9,3.28,1.419916625802333,96977.96913,0,0,0,4.487512142519859,0.35059815566571273,11.482239109318193,0,0
2015-02-01,0.0034972083479804,0.2738971620918586,0.1210342344525586,94.1,3.32,1.3510642648830455,98206.06359,0,0,0,4.544358046591334,0.30089262622795504,11.49482323978861,0,0
2015-03-01,0.00539469235642761,0.27413276285140403,0.12166451216068803,106.2,3.96,1.3914497185339885,99197.2799,0,0,0,4.665324108807838,0.33034616660868316,11.504865872534117,0,0
2015-04-01,0.00709481523014648,0.2791157524991866,0.11419768726475955,94.4,3.19,1.3136712482324011,100536.61064,0,0,0,4.547541073151455,0.27282569715532157,11.51827722512073,0,0
2015-05-01,0.00866785733520908,0.2812451944254745,0.1182809037266584,104.9,3.63,1.4379295274511918,102077.01495,0,0,0,4.653007515402251,0.36320425076220647,11.533482855890082,0,0
2015-06-01,0.01043026799861892,0.2698995019067242,0.11871705609702736,93.1,3.21,1.3470143612133227,103462.27233,0,0,0,4.533674184283021,0.29789055899969413,11.5469623066838,0,0
2015-07-01,0.01191845102345735,0.27162765675018075,0.11961532669287205,97.6,3.1,1.51145939100063,105500.28576,0,0,0,4.580877493419047,0.4130756681881567,11.566468940520183,0,0
2015-08-01,0.01375035987461431,0.2602284183522172,0.11979465661025024,96.6,3.41,1.4159571011450771,106549.17255,0,0,0,4.570578741218473,0.34780569901110175,11.576361871658975,0,0
2015-09-01,0.01530813632118875,0.2499688602943525,0.12252429082450704,98.7,3.42,1.410247325868167,110960.47297,0,0,0,4.592084946439436,0.3437650974249589,11.616929317506665,0,0
2015-10-01,0.01691521014225125,0.2527908691725935,0.10884877180866163,102.6,3.19,1.465244928457223,113414.25432,0,0,0,4.630837932736669,0.382022415155119,11.638802361847171,0,0
2015-11-01,0.01864515695875266,0.24569901869045216,0.101878253350063,95.7,3.43,1.48504711087416,116236.89344,0,0,0,4.5612182984589085,0.3954464962458357,11.663385572491302,0,0
2015-12-01,0.02062922123041329,0.25828327318832633,0.08474231286897657,120.6,3.38,1.6305520031692184,118724.32829,0,0,0,4.792479284293085,0.4889186097399945,11.684559515704962,0,0
