fecha,roa,d_liquidez,d_ratio_titulos,d_tasa_pasiva,dlog_imae,dlog_remesas,dlog_credito,d2018,dboom_remesas_covid,mes
2015-01-01,0.00184343028463897,-0.010966070183356047,0.011013107363605015,0.8999999999999999,-0.012769953879059326,-0.010956473472638173,0.011891804826127839,0,0,1
2015-02-01,0.0034972083479804,0.0058946493071290185,-0.004481372135659009,0.040000000000000036,0.01645788304620932,0.0208627282754712,0.01586179769347318,0,0,2
2015-03-01,0.00539469235642761,2.3560075954498494e-4,1.3464547661300175e-4,0.6400000000000001,0.003207352774940775,0.010273144666973266,0.013103173309991334,0,0,3
2015-04-01,0.00709481523014648,0.004982989647783043,-0.009641890439403,-0.77,-0.014150319504338371,-0.009204839827785527,0.0183188925795843,0,0,4
2015-05-01,0.00866785733520908,0.0021294419262880004,0.0032782144951009895,0.43999999999999995,0.019107514908175194,0.03187554093238454,0.016563143272572134,0,0,5
2015-06-01,0.01043026799861892,-0.011345692518751005,4.4570689335800273e-4,-0.41999999999999993,-0.016873194217604304,-0.02704310342089311,0.016925813404860435,0,0,6
2015-07-01,0.01191845102345735,0.0017281548434570082,0.0023699593246099965,-0.10999999999999988,0.027301796073080364,0.01846365374486858,0.02359322645088291,0,0,7
2015-08-01,0.01375035987461431,-0.011399238397964029,-0.0037873006116879993,0.31000000000000005,0.003383254616385334,-0.028604597090367,0.009763321921475665,0,0,8
2015-09-01,0.01530813632118875,-0.010259558057863993,0.0036171996688290076,0.009999999999999787,0.017267461217073565,0.03144048005020128,0.03753331093009571,0,0,9
2015-10-01,0.01691521014225125,0.0028220088782410224,-0.010744575942808005,-0.22999999999999998,0.007752279879835955,0.016914500219323614,0.015294779597040176,0,0,10
2015-11-01,0.01864515695875266,-0.007091850482142031,4.384764851339956e-4,0.2400000000000002,-0.018397216537538896,-0.020874147098678186,0.01234476102445825,0,0,11
2015-12-01,0.02062922123041329,0.012584254497874009,-0.013203203169991587,-0.050000000000000266,0.00499595757944632,0.0229723679465339,0.02039631930465724,0,0,12
2016-01-01,0.00190863896190862,0.012102040115831991,1.1001931982849988e-4,-0.1299999999999999,-0.0035619861907804085,-0.021377066378941656,0.0037675960551233345,0,0,1
2016-02-01,0.00372362710437267,4.7994058989297983e-4,-0.0025726976504410054,0.5699999999999998,-0.002377501885897193,0.020436201767384254,0.01402796981036758,0,0,2
2016-03-01,0.00557558559001934,0.009077812753033043,-0.0012587284875503063,-0.46999999999999975,0.012066702873739232,0.03007877776043255,0.013896968744910865,0,0,3
2016-04-01,0.00732999436912314,-0.008860725453320006,0.0010227807050020021,-0.08000000000000007,0.008537225332189924,-0.03410147743205716,0.020009388321756916,0,0,4
2016-05-01,0.00929320610019467,-0.021213931159206,0.0045587262683809,-0.16999999999999993,0.01593078010078164,0.010336079379150043,0.021971895054443635,0,0,5
2016-06-01,0.01140022622870478,0.0026870232401010052,-0.005399756220963101,-0.07000000000000028,-0.005344666049911573,-0.004204232130075702,0.018163774363848972,0,0,6
2016-07-01,0.01293920961048733,0.012792164910738979,-0.0030948736511928893,0.54,0.007111065970636543,-0.012548553328416645,0.01019510256944045,0,0,7
2016-08-01,0.01472996047508433,-0.007635774030637976,-7.034608795139091e-4,0.7600000000000002,-0.0033932806010343874,0.05102009724335499,0.013983711326906345,0,0,8
2016-09-01,0.01656244631808941,-0.005243773054971035,0.0030744843379683084,-1.29,-0.004193039297604839,0.024682414049132184,0.012153221553482751,0,0,9
2016-10-01,0.01823825022238276,-0.013030843594914993,0.0039573497340299885,0.10999999999999988,0.013850928274706409,-0.01725242850095654,0.018788447246173234,0,0,10
2016-11-01,0.01971642667056421,0.0023349348194960096,0.0027710236014544115,0.3400000000000003,-0.002255658012479067,0.00991222243849954,0.0045857838283716035,0,0,11
2016-12-01,0.02275497093644776,2.337623519499399e-5,0.012257938431506687,0.04999999999999982,0.023823960120194387,0.02074419769709479,0.010519875047325655,0,0,12
2017-01-01,0.00216684711249915,0.011089658661046997,-0.015955837351885688,0.25,0.0064361268496404556,0.002645477195055257,0.014362577657802689,0,0,1
2017-02-01,0.00369254854554878,0.005660107525647995,0.009341571471309693,0.1499999999999999,0.0024638534753889108,0.01569136130780535,0.0027025322464329093,0,0,2
2017-03-01,0.00588595880866876,0.004921671461091015,-0.013678300281488198,0.17000000000000037,-8.965373274085753e-4,-0.03732266503380277,0.019964436723332923,0,0,3
2017-04-01,0.0076844682842442,-0.008118862549493011,0.006928971758032795,-0.23000000000000043,-0.0058750729222263876,0.03579325407773393,0.033436893390140554,0,0,4
2017-05-01,0.00956995164319641,-0.01464843008634098,0.0046903866501664115,-0.1599999999999997,0.007269310914575666,0.015481928550980406,0.019240437707395586,0,0,5
2017-06-01,0.01136111597819637,-0.0012134071410579983,0.0057681054302889945,-0.26000000000000023,-0.0019269977797397586,0.03528372294064486,0.004760857544962249,0,0,6
2017-07-01,0.01287355847159846,0.013170176559759994,-0.0038687739922040054,0.22999999999999998,8.668662735610289e-4,0.024190397877656977,0.013089128315591836,0,0,7
2017-08-01,0.01472894012868538,-0.012160802389919012,0.005138529175575002,-0.27,-0.006600988927705331,-0.012847061831204876,0.011425359766827015,0,0,8
2017-09-01,0.01627870361240331,0.0010796014899289996,-0.007299169795290994,0.8200000000000003,-0.001115521758523752,-0.03773904292919639,0.00954227529147822,0,0,9
2017-10-01,0.01775681174168067,6.053384720769994e-4,-3.9504328510500675e-4,-0.1900000000000004,0.007614585152454667,0.03215993949544593,0.009203745516904505,0,0,10
2017-11-01,0.01945948462649377,0.006656078032694995,-0.005408038526162298,-0.019999999999999574,0.022527324021105022,0.012059939029859024,0.008537394513465912,0,0,11
2017-12-01,0.02137637641732856,-0.009945073056714993,0.016141447096412298,0.019999999999999574,0.004192397420938687,-0.005213955283940308,0.003029484212627054,0,0,12
2018-01-01,0.00197908008912014,-0.0017271127714690027,0.008626832506826998,-0.019999999999999574,-0.004936916904467681,-6.31422839302509e-4,0.01209803378023544,1,0,1
2018-02-01,0.00359630711283084,0.0014355076372560005,-3.352052496769925e-4,0.47999999999999954,5.382772438363714e-4,0.031080277484618613,0.006798868342865916,1,0,2
2018-03-01,0.00520388151059486,0.009286678094773015,0.0014264729307939955,-0.1299999999999999,0.0220115558815297,-0.008598011664647132,0.013252930211244518,1,0,3
2018-04-01,0.00693055879543616,-0.010030092773505,-0.005419480561100004,-0.16999999999999993,-0.03303609435548083,0.031788009901380754,0.014519631927093712,1,0,4
2018-05-01,0.0085617289595701,0.008941980227023999,-0.014349304062340987,-0.33000000000000007,-0.06718776614404154,-0.03492958681054592,-0.0051406045110393705,1,0,5
2018-06-01,0.00998658555732083,-0.004753930070494017,-0.0267902262612323,0.23000000000000043,-0.07509074033176888,-0.013223663011039832,-0.015412401637892259,1,0,6
2018-07-01,0.0111545598900985,0.014145950968687038,-0.0057805363976524,0.6699999999999999,0.06604021657558651,0.026836198637103514,-0.013385048474251704,1,0,7
2018-08-01,0.01244730850156322,-0.005178555793986017,-0.008532649028771606,0.0699999999999994,0.023447892561626937,0.01855985044544184,-0.012316480057117829,1,0,8
2018-09-01,0.01377499345385739,0.0030254111699150044,-0.002488097419676004,0.41999999999999993,9.273373921414585e-5,0.005945730179698572,-0.020903644021487366,1,0,9
2018-10-01,0.01523351333225639,-0.004451352988419005,0.005470935969851404,-0.20999999999999996,-0.04228598260014993,7.477892997291846e-4,-0.0238525967873926,1,0,10
2018-11-01,0.01629147672380423,0.008230409794308974,0.0120008737240693,0.5200000000000005,0.03678538288153699,0.026975821627099883,-0.022607677950036376,1,0,11
2018-12-01,0.01735340627499637,-0.013308800181338981,0.006371835520406294,-0.33999999999999986,0.008561418433307488,-0.001727761957977414,-0.023738189032522783,1,0,12
2019-01-01,0.00119831262396147,0.009239135238991975,0.04697825941139232,-0.08000000000000007,-0.021158345202678064,0.025479038351517325,-0.020673991203784325,0,0,1
2019-02-01,0.00226863051932424,0.041500016725458,-0.027324349971027007,0.14999999999999947,-0.01068932369585579,-0.01760253572765258,-0.01821899719969622,0,0,2
2019-03-01,0.00338891804862637,0.007925178388987042,0.00574414843976899,0.5700000000000003,-0.002239336527258884,0.012524265292421788,-0.01907550158632887,0,0,3
2019-04-01,0.00480179834115258,0.005059822561046978,0.004805361450827009,0.2999999999999998,0.02076635949668243,0.01473033972162785,-0.018451885663621326,0,0,4
2019-05-01,0.00579682057893487,0.011462140606088023,0.0017936757726940006,-0.02999999999999936,-0.035258992883469564,0.024436416359196578,-0.026853117407652505,0,0,5
2019-06-01,0.00671891849584314,-0.0035400214667490326,0.00659662213427499,-0.2400000000000002,0.00746148914417194,0.019698118901969153,-0.005193529822655307,0,0,6
2019-07-01,0.0081240712159504,0.004630016440040019,-0.003778216814869992,-0.20999999999999996,-3.6732575336395623e-4,0.00650638695073269,-0.022401148492502188,0,0,7
2019-08-01,0.00944915822229967,-0.006238354046464001,0.016351738642916988,0.2400000000000002,0.01828605334206268,0.009142273346530061,-0.007582362345775806,0,0,8
2019-09-01,0.01032169565429182,-0.001184235351432028,0.012865901829912013,-0.09000000000000075,6.117606497542116e-4,0.005810315168451652,-0.008813817370999288,0,0,9
2019-10-01,0.0117899719918229,-0.004296375314325973,0.0018264197770100077,0.2400000000000002,0.005567647535716258,0.004137899281330348,-0.0014719541220014065,0,0,10
2019-11-01,0.01268075979338138,0.013284427267021004,0.005948048885179996,-0.2599999999999998,0.02933329379152988,0.02882538585275185,-0.009285252808977518,0,0,11
2019-12-01,0.01441003039311904,-9.760034992750133e-4,0.008286985580469003,-0.54,-0.011453358472624797,-0.005884170447481019,-0.0040290326972680646,0,0,12
2020-01-01,0.00136573345229836,2.3407028552302478e-4,-0.0017976004365480025,0.46999999999999975,-0.008258819609795742,0.012936156550470201,-7.804945758742576e-4,0,0,1
2020-02-01,0.00244305581604893,0.01706558832164501,-0.010393939117772005,-0.20000000000000018,0.013699340368012347,-0.005581062639220313,-2.0366590458564815e-5,0,0,2
2020-03-01,0.00340267355812136,-0.005724735494045008,0.0030899377611000034,-0.20999999999999996,-0.040803100622543,-0.09840650515463878,0.0025642175620035346,0,0,3
2020-04-01,0.00446842610216368,0.010651676817033995,0.008292344123668999,0.08000000000000007,-0.07519679783170158,-0.07934594518670224,-0.024125825686930114,0,1,4
2020-05-01,0.00528195361011418,-0.0018253737897870326,0.006032523298497988,0.1299999999999999,-0.004114252370849003,0.20370278208252657,-0.008035337416295363,0,1,5
2020-06-01,0.00617293426881857,0.0010537383031520298,0.0028232908645469956,0.23000000000000043,0.014443029078187397,0.02213147109916136,-2.2892550586028904e-4,0,1,6
2020-07-01,0.00714423398206721,0.0021283074352839715,0.005882175261705008,-0.7999999999999998,0.038226708234749385,0.029495469974133215,4.888138055996194e-4,0,1,7
2020-08-01,0.00803914636390358,-0.002277256586460996,0.007199281002605001,-0.27000000000000046,0.010564744449031604,-0.0033460692978675155,-0.004996791154946223,0,1,8
2020-09-01,0.0088452660458746,-0.018585828787920977,0.015171794282937995,-0.6200000000000001,0.031011496260175186,0.00909404403386116,0.0027793668179736386,0,1,9
2020-10-01,0.00988077067002189,-0.012338249799222989,0.010316444246528,-0.2799999999999998,0.0062995806460521275,0.009690338271432175,-0.0010590206846146089,0,1,10
2020-11-01,0.0103476355619054,0.004267074516076996,0.009105705789375002,0.0900000000000003,-0.0400890376196294,-0.022132235028879954,-0.0027715712106513024,0,1,11
2020-12-01,0.01103487183609821,-1.2482873751901158e-4,0.002611619146794003,-0.4900000000000002,0.0343617037171825,0.0765946588726587,-0.0016376312157628803,0,1,12
2021-01-01,0.00123639970332274,-0.014648826195159004,0.005302871769905015,0.10999999999999988,0.033512771187976353,-0.019525109883387515,-0.0023027870326952637,0,1,1
2021-02-01,0.00246923740024117,0.011905653823989004,-0.009404510456767018,0.06000000000000005,0.019093362642928546,-0.01599368837164583,0.0067422960464025294,0,1,2
2021-03-01,0.00411191024995238,0.0014603055004289711,8.983935487480166e-4,-0.1499999999999999,0.0031353727994200553,0.06266479863359731,0.006224990402257546,0,1,3
2021-04-01,0.00520700435943661,0.016253968064819047,-0.007963824640526002,0.10999999999999988,7.159279935032292e-4,-0.021739272760105344,-0.00349260239964444,0,1,4
2021-05-01,0.00639450146014792,0.010292774056989973,-0.0076080329122349966,0.6400000000000006,0.01924831924872833,0.0040412745936295735,0.003911342243352323,0,1,5
2021-06-01,0.00742128495089071,4.2422643197598253e-4,-0.0038027292205340124,-1.0000000000000004,0.011364308115566879,0.0010901104084908297,0.015330468824407362,0,1,6
2021-07-01,0.00884560656035322,0.010258094685093033,-0.003995780369641988,0.2200000000000002,-0.008130219991396237,-0.0034603033952693707,0.006799964618544152,0,1,7
2021-08-01,0.01018241394507999,-0.0017920180164119892,-0.0011503398731790015,0.08000000000000007,-0.006021341399438385,0.0015816444768832483,-0.001556074221674919,0,1,8
2021-09-01,0.01139857134230787,0.005545786940940989,-0.0029151030911770126,-0.13000000000000034,0.0036940164636657946,0.04659918130437468,-4.92121647384991e-4,0,1,9
2021-10-01,0.01249148571012762,-0.004135681240057032,0.003121935935674003,0.07000000000000028,0.023063298089435635,0.03977846401520768,0.008516040496184374,0,1,10
2021-11-01,0.01361126521759078,-1.8117945189100038e-4,0.0032563370448590034,0.43999999999999995,-0.005658752921257726,0.013477329677392014,0.010236374886957833,0,1,11
2021-12-01,0.01564193076524778,0.0027914733735660002,0.003154277871957989,-0.5100000000000002,-0.009434832007604532,0.0380695335988559,0.001491247280791086,0,1,12
2022-01-01,0.0017019071710632,0.004899726179158015,-0.008571511629684003,0.11000000000000032,0.00744980286178798,0.044811784139534794,0.00368678388627508,0,1,1
2022-02-01,0.00313985652838333,-0.014105596709141022,0.010864817183856013,-0.28000000000000025,-0.006693922461650126,0.05051733152389293,0.0103893212453805,0,1,2
2022-03-01,0.00467540595706784,-0.0020212418032919954,-1.1878398938999779e-4,0.54,0.01846922920715699,0.025179587524034375,0.013460019823046565,0,1,3
2022-04-01,0.00600929353127104,-0.012659905893754986,0.0024929943096919926,-0.6200000000000001,0.006782635944190374,0.0371515599194181,0.015516566701796464,0,1,4
2022-05-01,0.00765708329468574,-0.012377760277727967,0.0024399829525700023,0.6100000000000003,-0.004556143221085662,0.057269540468229074,0.019525018519573223,0,1,5
2022-06-01,0.00912453835916201,0.0037294086290559636,-0.0033124237398129974,-0.3700000000000001,0.018216288662637914,0.06517389775009086,0.010726716928200375,0,1,6
